message_id,category,template_text,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY2_V6,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY2_V6,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY2_V7,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY2_V7,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY2_V8,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY2_V8,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY2_V9,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY2_V9,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY2_V10,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY2_V10,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY3_V1,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY3_V1,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY3_V2,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY3_V2,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY3_V3,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY3_V3,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY3_V4,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY3_V4,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY3_V5,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY3_V5,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY3_V6,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY3_V6,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY3_V7,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY3_V7,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY3_V8,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY3_V8,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY3_V9,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY3_V9,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY3_V10,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY3_V10,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY3_V1,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY3_V1,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY3_V2,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY3_V2,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY3_V3,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY3_V3,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY3_V4,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY3_V4,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY3_V5,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY3_V5,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY3_V6,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY3_V6,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY3_V7,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY3_V7,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY3_V8,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY3_V8,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY3_V9,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY3_V9,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY3_V10,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY3_V10,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY4_V1,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY4_V1,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY4_V2,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY4_V2,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY4_V3,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY4_V3,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY4_V4,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY4_V4,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY4_V5,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY4_V5,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY4_V6,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY4_V6,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY4_V7,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY4_V7,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY4_V8,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY4_V8,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY4_V9,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY4_V9,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY4_V10,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY4_V10,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY4_V1,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY4_V1,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY4_V2,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY4_V2,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY4_V3,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY4_V3,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY4_V4,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY4_V4,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY4_V5,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY4_V5,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY4_V6,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY4_V6,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY4_V7,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY4_V7,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY4_V8,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY4_V8,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY4_V9,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY4_V9,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY4_V10,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY4_V10,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY5_V1,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY5_V1,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY5_V2,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY5_V2,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY5_V3,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY5_V3,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY5_V4,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY5_V4,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY5_V5,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY5_V5,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY5_V6,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY5_V6,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY5_V7,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY5_V7,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY5_V8,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY5_V8,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY5_V9,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY5_V9,,,,,,
ACT_ACWR_COMPARATIVE_LOWER_SEVERITY5_V10,actividad,mensaje ACT_ACWR_COMPARATIVE_LOWER_SEVERITY5_V10,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY5_V1,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY5_V1,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY5_V2,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY5_V2,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY5_V3,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY5_V3,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY5_V4,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY5_V4,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY5_V5,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY5_V5,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY5_V6,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY5_V6,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY5_V7,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY5_V7,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY5_V8,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY5_V8,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY5_V9,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY5_V9,,,,,,
ACT_ACWR_COMPARATIVE_UPPER_SEVERITY5_V10,actividad,mensaje ACT_ACWR_COMPARATIVE_UPPER_SEVERITY5_V10,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY1_V1,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY1_V1,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY1_V2,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY1_V2,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY1_V3,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY1_V3,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY1_V4,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY1_V4,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY1_V5,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY1_V5,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY1_V6,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY1_V6,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY1_V7,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY1_V7,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY1_V8,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY1_V8,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY1_V9,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY1_V9,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY1_V10,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY1_V10,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY1_V1,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY1_V1,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY1_V2,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY1_V2,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY1_V3,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY1_V3,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY1_V4,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY1_V4,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY1_V5,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY1_V5,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY1_V6,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY1_V6,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY1_V7,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY1_V7,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY1_V8,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY1_V8,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY1_V9,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY1_V9,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY1_V10,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY1_V10,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY2_V1,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY2_V1,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY2_V2,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY2_V2,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY2_V3,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY2_V3,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY2_V4,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY2_V4,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY2_V5,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY2_V5,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY2_V6,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY2_V6,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY2_V7,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY2_V7,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY2_V8,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY2_V8,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY2_V9,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY2_V9,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY2_V10,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY2_V10,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY2_V1,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY2_V1,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY2_V2,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY2_V2,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY2_V3,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY2_V3,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY2_V4,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY2_V4,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY2_V5,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY2_V5,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY2_V6,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY2_V6,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY2_V7,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY2_V7,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY2_V8,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY2_V8,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY2_V9,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY2_V9,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY2_V10,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY2_V10,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY3_V1,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY3_V1,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY3_V2,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY3_V2,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY3_V3,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY3_V3,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY3_V4,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY3_V4,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY3_V5,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY3_V5,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY3_V6,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY3_V6,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY3_V7,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY3_V7,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY3_V8,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY3_V8,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY3_V9,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY3_V9,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY3_V10,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY3_V10,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY3_V1,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY3_V1,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY3_V2,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY3_V2,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY3_V3,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY3_V3,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY3_V4,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY3_V4,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY3_V5,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY3_V5,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY3_V6,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY3_V6,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY3_V7,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY3_V7,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY3_V8,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY3_V8,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY3_V9,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY3_V9,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY3_V10,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY3_V10,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY4_V1,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY4_V1,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY4_V2,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY4_V2,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY4_V3,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY4_V3,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY4_V4,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY4_V4,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY4_V5,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY4_V5,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY4_V6,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY4_V6,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY4_V7,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY4_V7,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY4_V8,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY4_V8,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY4_V9,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY4_V9,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY4_V10,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY4_V10,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY4_V1,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY4_V1,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY4_V2,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY4_V2,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY4_V3,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY4_V3,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY4_V4,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY4_V4,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY4_V5,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY4_V5,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY4_V6,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY4_V6,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY4_V7,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY4_V7,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY4_V8,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY4_V8,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY4_V9,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY4_V9,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY4_V10,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY4_V10,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY5_V1,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY5_V1,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY5_V2,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY5_V2,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY5_V3,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY5_V3,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY5_V4,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY5_V4,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY5_V5,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY5_V5,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY5_V6,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY5_V6,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY5_V7,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY5_V7,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY5_V8,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY5_V8,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY5_V9,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY5_V9,,,,,,
REC_VO2_COMPARATIVE_LOWER_SEVERITY5_V10,recuperación,mensaje REC_VO2_COMPARATIVE_LOWER_SEVERITY5_V10,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY5_V1,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY5_V1,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY5_V2,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY5_V2,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY5_V3,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY5_V3,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY5_V4,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY5_V4,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY5_V5,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY5_V5,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY5_V6,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY5_V6,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY5_V7,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY5_V7,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY5_V8,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY5_V8,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY5_V9,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY5_V9,,,,,,
REC_VO2_COMPARATIVE_UPPER_SEVERITY5_V10,recuperación,mensaje REC_VO2_COMPARATIVE_UPPER_SEVERITY5_V10,,,,,,
REC_HRV_RHR_COMPARATIVE_LOWER_SEVERITY1_V1,recuperación,mensaje REC_HRV_RHR_COMPARATIVE_LOWER_SEVERITY1_V1,,,,,,
REC_HRV_RHR_COMPARATIVE_LOWER_SEVERITY1_V2,recuperación,mensaje REC_HRV_RHR_COMPARATIVE_LOWER_SEVERITY1_V2,,,,,,
REC_HRV_RHR_COMPARATIVE_LOWER_SEVERITY1_V3,recuperación,mensaje REC_HRV_RHR_COMPARATIVE_LOWER_SEVERITY1_V3,,,,,,
REC_HRV_RHR_COMPARATIVE_LOWER_SEVERITY1_V4,recuperación,mensaje REC_HRV_RHR_COMPARATIVE_LOWER_SEVERITY1_V4,,,,,,
REC_HRV_RHR_COMPARATIVE_LOWER_SEVERITY1_V5,recuperación,mensaje REC_HRV_RHR_COMPARATIVE_LOWER_SEVERITY1_V5,,,,,,
REC_HRV_RHR_COMPARATIVE_LOWER_SEVERITY1_V6,recuperación,mensaje REC_HRV_RHR_COMPARATIVE_LOWER_SEVERITY1_V6,,,,,,
REC_HRV_RHR_COMPARATIVE_LOWER_SEVERITY1_V7,recuperación,mensaje REC_HRV_RHR_COMPARATIVE_LOWER_SEVERITY1_V7,,,,,,
REC_HRV_RHR_COMPARATIVE_LOWER_SEVERITY1_V8,recuperación,mensaje REC_HRV_RHR_COMPARATIVE_LOWER_SEVERITY1_V8,,,,,,
